x,y,errors
-10.0,-0.425776851373149,1.0
-9.959919839679358,-1.4396381516927972,1.0
-9.919839679358718,0.6881491598461191,1.0
-9.879759519038076,0.20653795528088714,1.0
-9.839679358717435,-0.2909537651028492,1.0
-9.799599198396793,1.2055319426670597,1.0
-9.759519038076153,1.3206246771402923,1.0
-9.719438877755511,3.726923217788386,1.0
-9.67935871743487,3.7364153132500824,1.0
-9.639278557114228,2.5433428169479795,1.0
-9.599198396793588,3.465681191008987,1.0
-9.559118236472946,4.11042725975779,1.0
-9.519038076152304,5.806028124630713,1.0
-9.478957915831664,3.545849738492476,1.0
-9.438877755511022,3.763390052031965,1.0
-9.39879759519038,3.305108331884175,1.0
-9.358717434869739,4.1947483945582285,1.0
-9.318637274549099,4.627691922255101,1.0
-9.278557114228457,2.9041058081714626,1.0
-9.238476953907815,2.5448494421473997,1.0
-9.198396793587175,3.220614382153631,1.0
-9.158316633266534,2.675322609640157,1.0
-9.118236472945892,1.8594815260161746,1.0
-9.07815631262525,1.4842256876356494,1.0
-9.03807615230461,0.5229276373195768,1.0
-8.997995991983968,-0.850032308250576,1.0
-8.957915831663327,1.3417682880829687,1.0
-8.917835671342685,-2.1610397185260077,1.0
-8.877755511022045,-1.6931733442640717,1.0
-8.837675350701403,-3.536736155930068,1.0
-8.797595190380761,-4.807100808672865,1.0
-8.75751503006012,-5.118114239224083,1.0
-8.71743486973948,-3.947496402306586,1.0
-8.677354709418838,-4.529047060722941,1.0
-8.637274549098196,-5.7197550171340845,1.0
-8.597194388777556,-4.9604545025941364,1.0
-8.557114228456914,-4.507473963353279,1.0
-8.517034068136272,-3.716623499017739,1.0
-8.47695390781563,-4.692363594445897,1.0
-8.43687374749499,-4.181391311927847,1.0
-8.396793587174349,-3.40011440043062,1.0
-8.356713426853707,-2.636530607768073,1.0
-8.316633266533067,-2.912766265161502,1.0
-8.276553106212425,-1.3547665062087877,1.0
-8.236472945891784,-1.8565206886997576,1.0
-8.196392785571142,-2.194863454098596,1.0
-8.156312625250502,-1.7848734705832179,1.0
-8.11623246492986,-1.0788745169149923,1.0
-8.076152304609218,0.14226060520362294,1.0
-8.036072144288577,0.22893794769767764,1.0
-7.9959919839679365,-1.9931128356232437,1.0
-7.955911823647295,-0.07085369958476712,1.0
-7.915831663326653,1.008642433619819,1.0
-7.875751503006012,0.02452144438381114,1.0
-7.835671342685371,0.206196853304224,1.0
-7.7955911823647295,0.23807270525954877,1.0
-7.755511022044088,0.016466471833574303,1.0
-7.715430861723447,-0.4544212666805058,1.0
-7.675350701402806,-1.5323497298766107,1.0
