x,y,errors
-10.0,-3.9957809324151854,1.0
-9.959919839679358,-3.638927333968336,1.0
-9.919839679358718,-5.024331069759617,1.0
-9.879759519038076,-5.667125271380683,1.0
-9.839679358717435,-6.600615500533194,1.0
-9.799599198396793,-8.305011047508968,1.0
-9.759519038076153,-6.336818569527769,1.0
-9.719438877755511,-6.336920411737637,1.0
-9.67935871743487,-8.267496674612445,1.0
-9.639278557114228,-7.762757934240638,1.0
-9.599198396793588,-10.185686371340582,1.0
-9.559118236472946,-8.471576952374573,1.0
-9.519038076152304,-8.571090821083498,1.0
-9.478957915831664,-7.65508866761014,1.0
-9.438877755511022,-7.4765232663423316,1.0
-9.39879759519038,-8.584441056967782,1.0
-9.358717434869739,-9.768523379319529,1.0
-9.318637274549099,-9.039800610705345,1.0
-9.278557114228457,-7.037643039853021,1.0
-9.238476953907815,-7.162027296523332,1.0
-9.198396793587175,-8.309535420692697,1.0
-9.158316633266534,-7.863197575165304,1.0
-9.118236472945892,-6.509561653772268,1.0
-9.07815631262525,-7.550465187881291,1.0
-9.03807615230461,-6.460915072912017,1.0
-8.997995991983968,-5.561002076045967,1.0
-8.957915831663327,-6.43046410629449,1.0
-8.917835671342685,-6.91874689885866,1.0
-8.877755511022045,-6.778270602381114,1.0
-8.837675350701403,-6.419372174012158,1.0
-8.797595190380761,-6.776329555701299,1.0
-8.75751503006012,-5.367475043924916,1.0
-8.71743486973948,-3.0566666443202077,1.0
-8.677354709418838,-3.3804012943512443,1.0
-8.637274549098196,-2.742683371575596,1.0
-8.597194388777556,-2.3105219593586743,1.0
-8.557114228456914,-1.865723015735829,1.0
-8.517034068136272,-0.4490819221719011,1.0
-8.47695390781563,-1.2095694316959962,1.0
-8.43687374749499,-4.665330406673457,1.0
-8.396793587174349,1.5957539589660996,1.0
-8.356713426853707,-0.7091519869846974,1.0
-8.316633266533067,1.6685556838584645,1.0
-8.276553106212425,-0.300551133477422,1.0
-8.236472945891784,1.8596004928527972,1.0
-8.196392785571142,3.747649278467506,1.0
-8.156312625250502,2.3404481191433497,1.0
-8.11623246492986,3.3541787456035315,1.0
-8.076152304609218,4.748312820863774,1.0
-8.036072144288577,2.7242097618409487,1.0
-7.9959919839679365,2.7477288274880243,1.0
-7.955911823647295,5.728320813239155,1.0
-7.915831663326653,6.333300937653988,1.0
-7.875751503006012,4.556537853742008,1.0
-7.835671342685371,6.374407637973695,1.0
-7.7955911823647295,5.348374705592835,1.0
-7.755511022044088,6.346341621941321,1.0
-7.715430861723447,7.1688131319894755,1.0
-7.675350701402806,7.194783042953738,1.0
-7.635270541082164,6.701141159949685,1.0
-7.595190380761523,7.155368208963814,1.0
-7.555110220440882,6.109763723484177,1.0
-7.515030060120241,7.8675581807341795,1.0
-7.474949899799599,9.160507570361565,1.0
-7.434869739478958,7.596884267799922,1.0
-7.394789579158317,8.486577036565146,1.0
-7.354709418837675,8.071496154654229,1.0
-7.314629258517034,8.580781685545738,1.0
-7.274549098196393,7.014195952660847,1.0
-7.234468937875752,7.0137906453721035,1.0
-7.19438877755511,6.759220360639927,1.0
-7.154308617234469,8.15872430442109,1.0
-7.114228456913828,8.866717635962353,1.0
-7.074148296593187,6.784537069434222,1.0
-7.034068136272545,7.526185441481293,1.0
-6.993987975951904,8.34788130703362,1.0
-6.953907815631263,8.742157422391134,1.0
-6.913827655310621,5.739168613502935,1.0
-6.8737474949899795,5.705582178276656,1.0
-6.833667334669339,5.405121099853206,1.0
-6.793587174348698,5.14678795199622,1.0
-6.753507014028056,3.2037695149668495,1.0
-6.713426853707415,4.817746315110397,1.0
-6.673346693386774,5.643171345975336,1.0
-6.6332665330661325,3.8601643858807546,1.0
-6.593186372745491,3.885126160273221,1.0
-6.55310621242485,4.291117838230024,1.0
-6.513026052104209,4.223117062201413,1.0
-6.472945891783567,1.8796838179736615,1.0
-6.432865731462925,1.4295745765658545,1.0
-6.3927855711422845,1.835820954159059,1.0
-6.352705410821644,0.4058929908784215,1.0
-6.312625250501002,0.008085976095932534,1.0
-6.272545090180361,-0.2442024971530259,1.0
-6.23246492985972,-1.0073312983843992,1.0
-6.192384769539078,-1.7358794116243375,1.0
-6.152304609218437,-1.1787364558431968,1.0
-6.112224448897796,-1.1482379258503346,1.0
-6.072144288577155,-2.038242156220364,1.0
-6.032064128256513,-3.2477276903915944,1.0
-5.991983967935872,-3.3030260015839437,1.0
-5.95190380761523,-3.990628734938894,1.0
-5.9118236472945895,-4.476297582106171,1.0
-5.871743486973948,-5.158028409580047,1.0
-5.831663326653307,-6.636034645943586,1.0
-5.791583166332665,-5.964071361568923,1.0
-5.751503006012024,-4.261254148586006,1.0
-5.711422845691383,-8.273195663140628,1.0
-5.671342685370742,-8.027482798258623,1.0
-5.631262525050101,-6.948433303432041,1.0
-5.591182364729459,-6.710609553810088,1.0
-5.551102204408818,-7.481234793908582,1.0
-5.511022044088176,-8.440748479831871,1.0
-5.470941883767535,-6.60673133106484,1.0
-5.430861723446894,-7.090302128950135,1.0
-5.390781563126253,-7.966381393215899,1.0
-5.350701402805611,-8.808405704908536,1.0
-5.31062124248497,-7.655117930774208,1.0
-5.270541082164329,-8.605207061631857,1.0
-5.2304609218436875,-8.483609456217438,1.0
