x,y,errors
-10.0,33.06303792806055,1.0
-9.959919839679358,-45.130013207682076,1.0
-9.919839679358718,-41.71446479995397,1.0
-9.879759519038076,176.15075916654132,1.0
-9.839679358717435,81.7509310685625,1.0
-9.799599198396793,217.83673931000823,1.0
-9.759519038076153,510.78840603841553,1.0
-9.719438877755511,566.5746891651339,1.0
-9.67935871743487,840.2579422261795,1.0
-9.639278557114228,808.9758424955211,1.0
-9.599198396793588,1199.7321701540716,1.0
-9.559118236472946,1243.9675231863557,1.0
-9.519038076152304,1496.8821815697183,1.0
-9.478957915831664,1741.1706931408971,1.0
-9.438877755511022,1816.1232611462965,1.0
-9.39879759519038,1853.7008511004265,1.0
-9.358717434869739,1554.8250053695754,1.0
-9.318637274549099,1829.1207093381138,1.0
-9.278557114228457,1595.0119479701825,1.0
-9.238476953907815,1390.7329966857787,1.0
-9.198396793587175,1488.4262943593358,1.0
-9.158316633266534,1157.9922954459553,1.0
-9.118236472945892,1148.7697938211684,1.0
-9.07815631262525,760.9881537696433,1.0
-9.03807615230461,713.5572522229323,1.0
-8.997995991983968,719.6324381336611,1.0
-8.957915831663327,379.4705082998447,1.0
-8.917835671342685,381.88451770308245,1.0
-8.877755511022045,218.00240475602592,1.0
-8.837675350701403,55.24496895357497,1.0
-8.797595190380761,114.62459119243962,1.0
-8.75751503006012,35.60444414153892,1.0
-8.71743486973948,71.97191760701178,1.0
-8.677354709418838,-121.4227440374353,1.0
-8.637274549098196,-66.28189007291355,1.0
-8.597194388777556,-125.32055539738859,1.0
-8.557114228456914,16.279386095567897,1.0
-8.517034068136272,-20.134467839157296,1.0
-8.47695390781563,-98.77131170562987,1.0
-8.43687374749499,-72.53404556193075,1.0
-8.396793587174349,130.43838052894236,1.0
-8.356713426853707,-182.3856542519321,1.0
-8.316633266533067,-51.54336373436576,1.0
-8.276553106212425,105.28182715541578,1.0
-8.236472945891784,54.728842424159815,1.0
-8.196392785571142,-147.83512317870276,1.0
-8.156312625250502,-4.472470563993677,1.0
-8.11623246492986,67.40624884636927,1.0
-8.076152304609218,-12.448836655368083,1.0
-8.036072144288577,-13.28451928730198,1.0
-7.9959919839679365,-3.6511138649466446,1.0
-7.955911823647295,-66.55370654576814,1.0
-7.915831663326653,-27.496026215615522,1.0
-7.875751503006012,39.31043375696379,1.0
-7.835671342685371,107.10052844596318,1.0
-7.7955911823647295,74.54177835426763,1.0
-7.755511022044088,-36.60757994434249,1.0
-7.715430861723447,-22.60566377919224,1.0
-7.675350701402806,40.436794879444754,1.0
-7.635270541082164,-91.21569020220323,1.0
-7.595190380761523,41.39208331203117,1.0
-7.555110220440882,20.67256041634628,1.0
-7.515030060120241,173.10743499822294,1.0
-7.474949899799599,91.36513487629318,1.0
-7.434869739478958,-155.62530260586698,1.0
-7.394789579158317,16.698880822025284,1.0
-7.354709418837675,119.79941549502712,1.0
-7.314629258517034,-13.103241682071404,1.0
-7.274549098196393,-95.24516230725737,1.0
